site,Observer,date,year,month,day,time,hour,minutes,interval,num.arrive,num.depart,net.arrival
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:09,20,9,20:00,20,,20
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:09,20,9,20:00,5,,5
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:21,20,21,20:00,200,,200
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:21,20,21,20:00,60,,60
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:21,20,21,20:00,70,,70
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:21,20,21,20:00,30,,30
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:21,20,21,20:00,100,,100
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:21,20,21,20:00,22,,22
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:21,20,21,20:00,30,,30
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:21,20,21,20:00,20,,20
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:21,20,21,20:00,16,,16
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:21,20,21,20:00,90,,90
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:21,20,21,20:00,10,,10
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:21,20,21,20:00,50,,50
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:21,20,21,20:00,20,,20
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:21,20,21,20:00,20,,20
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:21,20,21,20:00,10,,10
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:21,20,21,20:00,60,,60
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:21,20,21,20:00,110,,110
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:29,20,29,20:00,40,,40
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:29,20,29,20:00,150,,150
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:29,20,29,20:00,60,,60
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:29,20,29,20:00,80,,80
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:29,20,29,20:00,80,,80
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:29,20,29,20:00,20,,20
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:29,20,29,20:00,25,,25
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:29,20,29,20:00,75,,75
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:29,20,29,20:00,75,,75
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:29,20,29,20:00,25,,25
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:29,20,29,20:00,400,,400
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:29,20,29,20:00,120,,120
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:29,20,29,20:00,100,,100
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:29,20,29,20:00,120,,120
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:29,20,29,20:00,150,,150
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:29,20,29,20:00,20,,20
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:29,20,29,20:00,150,,150
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:29,20,29,20:00,15,,15
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:35,20,35,20:30,4,,4
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:35,20,35,20:30,10,,10
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:35,20,35,20:30,200,,200
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:35,20,35,20:30,25,,25
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:35,20,35,20:30,50,,50
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:35,20,35,20:30,100,,100
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:35,20,35,20:30,15,,15
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:35,20,35,20:30,60,,60
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:35,20,35,20:30,25,,25
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:35,20,35,20:30,100,,100
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:35,20,35,20:30,390,,390
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:35,20,35,20:30,180,,180
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:35,20,35,20:30,300,,300
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:35,20,35,20:30,200,,200
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:35,20,35,20:30,200,,200
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:35,20,35,20:30,45,,45
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:35,20,35,20:30,50,,50
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:35,20,35,20:30,250,,250
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:35,20,35,20:30,60,,60
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:35,20,35,20:30,600,,600
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:35,20,35,20:30,100,,100
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:35,20,35,20:30,100,,100
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:35,20,35,20:30,15,,15
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:35,20,35,20:30,60,,60
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:35,20,35,20:30,200,,200
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:35,20,35,20:30,20,,20
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:35,20,35,20:30,10,,10
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:35,20,35,20:30,80,,80
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:35,20,35,20:30,75,,75
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:35,20,35,20:30,250,,250
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:35,20,35,20:30,120,,120
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:35,20,35,20:30,400,,400
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:35,20,35,20:30,200,,200
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:35,20,35,20:30,60,,60
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:35,20,35,20:30,50,,50
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:35,20,35,20:30,30,,30
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:35,20,35,20:30,150,,150
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:35,20,35,20:30,10,,10
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:40,20,40,20:30,175,,175
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:40,20,40,20:30,400,,400
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:40,20,40,20:30,150,,150
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:40,20,40,20:30,20,,20
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:40,20,40,20:30,130,,130
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:40,20,40,20:30,50,,50
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:40,20,40,20:30,200,,200
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:40,20,40,20:30,35,,35
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:40,20,40,20:30,160,,160
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:40,20,40,20:30,140,,140
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:40,20,40,20:30,100,,100
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:40,20,40,20:30,75,,75
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:40,20,40,20:30,75,,75
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:40,20,40,20:30,210,,210
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:40,20,40,20:30,20,,20
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:40,20,40,20:30,320,,320
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:40,20,40,20:30,30,,30
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:40,20,40,20:30,8,,8
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:40,20,40,20:30,60,,60
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:40,20,40,20:30,10,,10
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:40,20,40,20:30,150,,150
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:40,20,40,20:30,50,,50
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:40,20,40,20:30,50,,50
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:40,20,40,20:30,40,,40
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:40,20,40,20:30,100,,100
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:40,20,40,20:30,30,,30
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,20:40,20,40,20:30,50,,50
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:00,21,0,21:00,15,,15
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:00,21,0,21:00,20,,20
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:00,21,0,21:00,60,,60
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:00,21,0,21:00,10,,10
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:00,21,0,21:00,15,,15
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:00,21,0,21:00,18,,18
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:00,21,0,21:00,20,,20
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:00,21,0,21:00,15,,15
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:00,21,0,21:00,80,,80
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:00,21,0,21:00,30,,30
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:00,21,0,21:00,5,,5
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:00,21,0,21:00,10,,10
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:00,21,0,21:00,8,,8
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:00,21,0,21:00,20,,20
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:00,21,0,21:00,10,,10
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:07,21,7,21:00,30,,30
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:07,21,7,21:00,60,,60
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:07,21,7,21:00,580,,580
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:07,21,7,21:00,200,,200
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:07,21,7,21:00,50,,50
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:07,21,7,21:00,60,,60
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:07,21,7,21:00,400,,400
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:07,21,7,21:00,75,,75
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:07,21,7,21:00,50,,50
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:07,21,7,21:00,20,,20
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:07,21,7,21:00,40,,40
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:07,21,7,21:00,15,,15
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:07,21,7,21:00,5,,5
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:07,21,7,21:00,220,,220
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:07,21,7,21:00,80,,80
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:07,21,7,21:00,12,,12
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:07,21,7,21:00,75,,75
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:07,21,7,21:00,110,,110
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:19,21,19,21:00,270,,270
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:19,21,19,21:00,10,,10
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:19,21,19,21:00,200,,200
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:19,21,19,21:00,30,,30
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:19,21,19,21:00,10,,10
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:19,21,19,21:00,16,,16
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:19,21,19,21:00,30,,30
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:19,21,19,21:00,150,,150
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:19,21,19,21:00,100,,100
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:19,21,19,21:00,10,,10
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:19,21,19,21:00,5,,5
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:19,21,19,21:00,10,,10
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:19,21,19,21:00,20,,20
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:19,21,19,21:00,5,,5
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:19,21,19,21:00,25,,25
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:19,21,19,21:00,10,,10
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:19,21,19,21:00,3,,3
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:19,21,19,21:00,30,,30
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:19,21,19,21:00,15,,15
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:19,21,19,21:00,10,,10
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:19,21,19,21:00,30,,30
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:19,21,19,21:00,8,,8
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:19,21,19,21:00,35,,35
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:19,21,19,21:00,35,,35
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:19,21,19,21:00,15,,15
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:19,21,19,21:00,25,,25
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:19,21,19,21:00,40,,40
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:19,21,19,21:00,8,,8
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:19,21,19,21:00,40,,40
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:19,21,19,21:00,8,,8
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:19,21,19,21:00,15,,15
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:19,21,19,21:00,20,,20
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:19,21,19,21:00,15,,15
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:19,21,19,21:00,10,,10
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:19,21,19,21:00,5,,5
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,21:44,21,44,21:30,10,,10
botany_point,Felicia Sanders and Chris Hill,17-May-19,2019,5,17,22:00,22,0,22:00,0,,0
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,17:51,17,51,17:30,50,,50
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,17:51,17,51,17:30,45,,45
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,17:51,17,51,17:30,10,,10
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,17:51,17,51,17:30,31,,31
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,17:51,17,51,17:30,10,,10
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,17:51,17,51,17:30,6,,6
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,17:55,17,55,17:30,3,,3
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,18:01,18,1,18:00,12,,12
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,18:03,18,3,18:00,9,,9
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,18:05,18,5,18:00,15,,15
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,18:06,18,6,18:00,6,,6
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,18:06,18,6,18:00,5,,5
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,18:08,18,8,18:00,9,,9
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,18:10,18,10,18:00,1,,1
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,18:12,18,12,18:00,13,,13
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,18:16,18,16,18:00,8,,8
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,18:16,18,16,18:00,14,,14
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,18:19,18,19,18:00,2,,2
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,18:20,18,20,18:00,28,,28
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,18:21,18,21,18:00,17,,17
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,18:25,18,25,18:00,14,,14
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,18:27,18,27,18:00,4,,4
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,18:30,18,30,18:30,4,,4
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,18:32,18,32,18:30,14,,14
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,18:33,18,33,18:30,20,,20
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,18:34,18,34,18:30,12,,12
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,18:34,18,34,18:30,4,,4
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,18:40,18,40,18:30,7,,7
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,18:46,18,46,18:30,20,,20
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,18:48,18,48,18:30,17,,17
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,18:50,18,50,18:30,8,,8
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,18:53,18,53,18:30,3,,3
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,18:57,18,57,18:30,9,,9
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,18:59,18,59,18:30,5,,5
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,19:04,19,4,19:00,18,,18
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,19:09,19,9,19:00,25,,25
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,19:09,19,9,19:00,45,,45
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,19:12,19,12,19:00,87,,87
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,19:14,19,14,19:00,30,,30
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,19:17,19,17,19:00,22,,22
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,19:18,19,18,19:00,4,,4
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,19:19,19,19,19:00,6,,6
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,19:19,19,19,19:00,7,,7
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,19:22,19,22,19:00,17,,17
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,19:22,19,22,19:00,9,,9
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,19:26,19,26,19:00,85,,85
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,19:26,19,26,19:00,29,,29
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,19:26,19,26,19:00,35,,35
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,19:27,19,27,19:00,19,,19
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,19:27,19,27,19:00,15,,15
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,19:27,19,27,19:00,37,,37
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,19:31,19,31,19:30,25,,25
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,19:31,19,31,19:30,120,,120
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,19:31,19,31,19:30,24,,24
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,19:32,19,32,19:30,56,,56
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,19:37,19,37,19:30,31,,31
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,19:37,19,37,19:30,11,,11
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,19:37,19,37,19:30,61,,61
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,19:37,19,37,19:30,65,,65
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,19:37,19,37,19:30,6,,6
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,19:37,19,37,19:30,39,,39
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,19:37,19,37,19:30,103,,103
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,19:37,19,37,19:30,5,,5
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,19:37,19,37,19:30,110,,110
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,19:44,19,44,19:30,26,,26
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,19:45,19,45,19:30,60,,60
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,19:45,19,45,19:30,25,,25
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,19:49,19,49,19:30,60,,60
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,19:49,19,49,19:30,38,,38
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,19:52,19,52,19:30,16,,16
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,19:54,19,54,19:30,55,,55
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,19:56,19,56,19:30,80,,80
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,19:56,19,56,19:30,13,,13
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,19:56,19,56,19:30,10,,10
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,19:57,19,57,19:30,100,,100
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,19:57,19,57,19:30,40,,40
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,19:58,19,58,19:30,290,,290
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,19:58,19,58,19:30,70,,70
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,19:58,19,58,19:30,30,,30
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,19:58,19,58,19:30,8,,8
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,20:01,20,1,20:00,20,,20
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,20:01,20,1,20:00,25,,25
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,20:04,20,4,20:00,110,,110
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,20:05,20,5,20:00,85,,85
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,20:07,20,7,20:00,135,,135
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,20:08,20,8,20:00,65,,65
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,20:08,20,8,20:00,120,,120
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,20:10,20,10,20:00,20,,20
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,20:10,20,10,20:00,30,,30
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,20:12,20,12,20:00,92,,92
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,20:14,20,14,20:00,180,,180
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,20:15,20,15,20:00,50,,50
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,20:16,20,16,20:00,69,,69
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,20:16,20,16,20:00,26,,26
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,20:20,20,20,20:00,280,,280
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,20:20,20,20,20:00,85,,85
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,20:20,20,20,20:00,60,,60
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,20:22,20,22,20:00,163,,163
front_beach,Fletcher Smith & Katie Studholme,17-May-19,2019,5,17,20:22,20,22,20:00,55,,55
